dsp_cookies_export.user_id,dsp_cookies_export.zeta_user_id,dsp_cookies_export.dt
638174152775107992,"[""65ee96f2-4af4-40de-bb14-162bf9bcb3d3:1570258515.39""]",20210625
638174152786756926,"[""e1aef37d-362a-4afa-88a4-ddb3d542b552:1557955878.67""]",20210625
638174152805975937,"[""4facd0f2-da87-4a1c-b210-ea023f6320cf:1518822551.71""]",20210625
638174152807385099,"[""6b8d0113-c463-466f-b347-90beabaf1406:1579883655.07""]",20210625
638174152808551156,"[""ad75c728-88ac-4ab2-a5bc-d567ee293a7e:1595852075.62""]",20210625
638174152812257688,"[""82203a67-8565-479d-8b79-82b932c9b581:1559941588.71""]",20210625
638174152822266327,"[""48918115-2781-40df-9840-f7e6729b43df:1564394132.22""]",20210625
638174152827073943,"[""58419957-dc7c-429b-8dfd-2e627e232466:1518345747.13""]",20210625
638174152828484019,"[""341fb2a8-4c03-45f9-898d-9aa75650189c:1571134548.25""]",20210625
638174152832036777,"[""a3fb904a-69f0-43c2-9df0-6a3998b3e79b:1556604745.21""]",20210625
638174152851660320,"[""a912472f-8444-4bdb-be66-235e81c51c78:1556107466.37""]",20210625
638174152876873054,"[""fcfd361a-480c-4ab0-83fe-a8adfa2475b6:1583840541.0""]",20210625
638174152884081007,"[""18f12c6a-05b3-4617-b00f-aefcaf16771b:1558861414.65""]",20210625
638174152904287506,"[""5d33c428-ad75-45c7-969c-dc049fb8374b:1560542650.28""]",20210625
638174152914459207,"[""ddd9b299-4c04-4101-9853-c6eaeec0ed17:1623787877.39""]",20210625
638174152938971794,"[""f7265d8c-be56-4249-8886-33d8fff8ec31:1594877610.42""]",20210625
638174152954201064,"[""9c700259-5f9b-4af5-b2dd-9da07b337616:1570198272.94""]",20210625
638174152962759411,"[""6b726948-69a2-4548-9156-42de4f9715b7:1561153455.36""]",20210625
638174152973663172,"[""ceafbd35-fce8-4884-b846-da1758ae21de:1573158045.68""]",20210625
638174152979600102,"[""b9be403b-db35-44c9-8d64-8a8ffe55db71:1622303797.82""]",20210625
638174152983044271,"[""5b402b60-0ef5-4fde-89f2-1997bee03dfc:1523458519.45""]",20210625
638174152993049737,"[""49ba4c20-2a78-4d3e-b2c5-70f29b7c0ee7:1578920183.02""]",20210625
638174153013801033,"[""b1800f22-fb20-4283-8827-9e3025c0a5a2:1561408987.87""]",20210625
638174153038146771,"[""7ec53f36-367e-4d90-8267-4efa61b7928b:1526992713.42""]",20210625
638174153043951925,"[""63a507b0-8b6f-4c61-bcf7-ed3ee7f9a85f:1534685612.35""]",20210625
638174153099628640,"[""71e6e37b-948f-4787-9427-87f10bbd0c75:1622007308.65""]",20210625
638174153126040447,"[""664dc0f8-c09e-4bf7-be1d-8b6ee3a34d87:1603033805.61""]",20210625
638174153127727929,"[""1aa426e7-9426-40b8-bceb-7da20dd1393a:1579790130.04""]",20210625
638174153128482616,"[""01f7c5cb-18a2-4807-aa3b-7772dfb64f22:1574369776.41""]",20210625
638174153137330837,"[""c2186868-42d3-4e01-9ceb-5d0ad5415f66:1614342164.64""]",20210625
638174153157348547,"[""9c28dddc-6c5f-49af-aae7-2739c25881c8:1556387698.92""]",20210625
638174153174146075,"[""eac007d1-672a-47e8-9713-19c4f14ee015:1548779487.91""]",20210625
638174153194553988,"[""a0b240d6-c503-4868-a1f0-1f53851a6b72:1596985412.3""]",20210625
638174153195911364,"[""ff26afdb-1035-461d-9dca-422b13d1986b:1584520276.41""]",20210625
638174153218818337,"[""86629ef7-3e76-4475-ac49-9ab5ab712c8e:1574926513.06""]",20210625
638174153228956292,"[""bebc6449-a8f6-417f-8c3a-1ae50c21be63:1616507844.07""]",20210625
638174153237124183,"[""c7920a67-094c-4a14-8bc4-11642876e36b:1522738912.07""]",20210625
638174153252935562,"[""0b36d985-1fae-427b-a2ba-950ad36f4415:1526972335.3""]",20210625
638174153291786408,"[""690146c4-1a4a-46ce-933a-abfa1c580eb2:1593679820.5""]",20210625
638174153296980095,"[""9b729619-bc19-4129-a97c-42cec89d0f53:1616521822.9""]",20210625
638174153312573452,"[""58b5187a-cfd4-4789-baa7-cc120db6b17a:1524587804.89""]",20210625
638174153324928298,"[""f76795cd-9820-414f-be95-e3c16bc63248:1572871527.32""]",20210625
638174153333716202,"[""c5695d32-dd4a-4a70-ba05-98d58e58149b:1582807108.45""]",20210625
638174153343661440,"[""2226e4a2-a59e-491c-9c7f-880b7ae1ab3a:1572850445.2""]",20210625
638174153353773311,"[""719a861b-c867-4be4-9978-39b96c6baabc:1568373159.13""]",20210625
638174153354137478,"[""67b54d02-cfae-41c8-8c20-b95a2b7b359c:1588690075.46""]",20210625
638174153355002694,"[""c11edd33-2255-42c7-a3b0-d8c1bf8e72da:1521210571.84""]",20210625
638174153363044160,"[""afa477cf-b752-4a86-b8c7-5c4970176def:1587155577.03""]",20210625
638174153368213492,"[""104ca8fd-6d96-4d10-9b24-83fba317f2a2:1557997447.67""]",20210625
638174153369720414,"[""cd1950a4-4a0a-40dd-a079-50eec92f6776:1609964957.79""]",20210625
638174153380975157,"[""986dabc5-b444-494f-8444-9a002285d42f:1522760358.91""]",20210625
638174153409822013,"[""2e81b553-3498-4638-badf-ab5ca83019b2:1520780768.18""]",20210625
638174153418166198,"[""97db2f8d-8bbd-4fe1-839c-2914081b587b:1621634926.32""]",20210625
638174153438284482,"[""6864e8e1-9e83-4870-b20f-d8469da7dce4:1595805182.0""]",20210625
638174153445913170,"[""fe635948-4de6-4295-b38b-e498b343fbf8:1607099232.15""]",20210625
638174153446599298,"[""9b3f29fb-5ab2-4ff8-b831-cf79bacdee25:1558731160.18""]",20210625
638174153447730696,"[""1420e923-8a85-4365-b2e0-92389bd3b822:1551290856.09""]",20210625
638174153453954974,"[""8de7e20c-13a8-47f2-a772-2048fcf435fd:1618525759.28""]",20210625
638174153467166161,"[""baf08682-3260-4ae7-9baf-f7b0b50130db:1597022207.53""]",20210625
638174153468006758,"[""05a42e8b-cb27-493b-b2ac-81537ab63cf6:1605314868.66""]",20210625
638174153468874030,"[""40f4a16f-3649-4086-a0b7-a681e8b5a6e2:1599394737.99""]",20210625
638174153510905187,"[""0ad2ff20-5f06-40f7-a422-569f45877c4e:1541168049.18""]",20210625
638174153519270390,"[""86cb206e-085b-4376-85b6-eba09bfec2c8:1522069736.49""]",20210625
638174153535984879,"[""b6d0c3ab-028d-4f0b-89f1-b8caa7c466bd:1615560888.6""]",20210625
638174153548427047,"[""802f7056-3f78-45bf-8a81-7f425ede4076:1523623086.92""]",20210625
638174153558717698,"[""4063990d-c151-4299-8079-77845ed698b0:1591460451.6""]",20210625
638174153568322101,"[""01a52234-0e58-4727-be97-001d82f6ec2e:1622727683.92""]",20210625
638174153595896133,"[""b13e20f2-16be-4b4f-b7da-89741af86882:1523855065.56""]",20210625
638174153599042755,"[""2373fc5e-fe8d-4113-8ea7-2041fbf4e819:1566908487.16""]",20210625
638174153608427418,"[""4332e648-b1c0-45d0-a498-dd44a04fcfcf:1600366531.03""]",20210625
638174153620042664,"[""08e7c47d-bbb3-4a15-b5d5-edf25228f665:1570796254.54""]",20210625
638174153626681901,"[""13f9e9fe-3128-4ae6-bc61-470c928d21b4:1623761299.29""]",20210625
638174153649824411,"[""ebba9137-e76b-4313-8cc4-d4c38d7da5b4:1614969609.76""]",20210625
638174153653507364,"[""c596d3b3-9573-4646-99b6-8acc629490af:1623793270.11""]",20210625
638174153657349054,"[""3ccb0d80-ad7c-4b9b-b8c4-9760b039103e:1546006693.4""]",20210625
638174153658574708,"[""9ab540b9-b15a-412c-b272-a8699116331d:1599729939.1""]",20210625
638174153658635933,"[""48ddc15a-dfa4-469d-8635-c776f81a132d:1590134189.8""]",20210625
638174153664449404,"[""e5e94d86-37a9-425e-9bfb-34e68f6f4cb3:1580726511.21""]",20210625
638174153668740701,"[""b034b2a2-10bb-42c3-a371-c5580d20c265:1594541464.67""]",20210625
638174153691189008,"[""8f49fede-f9ea-47b4-8b33-b51a5703f2a8:1624029688.56""]",20210625
638174153700118414,"[""ed2c5d24-c569-4242-985f-feab9d0d9a60:1608146832.95""]",20210625
638174153704377926,"[""edf2a193-9a5c-4f3d-8ce2-12cfc04281f3:1612627872.88""]",20210625
638174153707150494,"[""d39faf7e-59e5-4b23-bcc5-c8593f4e8ae7:1579085980.25""]",20210625
638174153724358135,"[""3da3a074-5700-46b5-a4fc-5ce3a61bd488:1585578801.0""]",20210625
638174153739778583,"[""a1ace7c3-d19f-4191-8074-87a3f1b3df36:1589305176.2""]",20210625
638174153775253350,"[""750a3c19-1b30-4a31-accc-e61b0a9937ff:1616434415.04""]",20210625
638174153811562436,"[""2c7e73b0-b673-4da9-8f23-e5c974b545cf:1526315598.22""]",20210625
638174153824675811,"[""5a98f884-65b3-4a4e-afe3-e68ffc18d33b:1552869403.18""]",20210625
638174153846554481,"[""6447c9e7-b0da-40a6-a729-d9269df81ae8:1525452369.72""]",20210625
638174153849176519,"[""ab66f345-6539-4300-a664-909b011ce8b1:1551318637.56""]",20210625
638174153862391363,"[""4bc367de-e77b-4e11-b438-70878e0e332e:1542026492.08""]",20210625
638174153868375796,"[""b23d9138-b8f7-44db-b9e8-26b9dcd7e242:1590092131.3""]",20210625
638174153873446254,"[""c7efc14e-4745-44bd-8929-8719a4179775:1617396374.25""]",20210625
638174153873448210,"[""c5dcf62e-ff12-4a68-a18a-cdd637582d45:1569267046.72""]",20210625
638174153884094045,"[""a69d7cf8-781c-4848-81f2-ae0c9768493b:1617868145.49""]",20210625
638174153889335129,"[""7fc41c9d-f264-4886-a509-66d0252268b2:1570134527.59""]",20210625
638174153918584744,"[""64b5b219-63f9-490c-8352-9584191aaedc:1584045621.86""]",20210625
638174153923708584,"[""8eedb5fe-1b38-4645-9a8e-32d24b90d02e:1526140063.29""]",20210625
638174153924492923,"[""c592c3b4-0178-4228-af42-528e35e61a0f:1606923309.37""]",20210625
638174153928449896,"[""205298a9-f19d-4f1d-b455-7a9d87f1904b:1596561154.98""]",20210625
638174153934975010,"[""06a95683-eebd-456e-89bc-3ab6493a1e97:1613477139.24""]",20210625
638174153938278378,"[""7124ef4c-f3d9-4d1e-af11-9d7e79532b67:1578044690.9""]",20210625
638174153939934893,"[""c7c311f0-3e2f-4dfb-a2ac-a7fd70b5316d:1622319162.25""]",20210625
638174153945718759,"[""99cc6b28-11a3-4f00-b5cb-b82e0accaaf2:1613117649.27""]",20210625
638174153947939346,"[""dbda61ba-190b-4a48-9e7e-725173f43909:1615223585.8""]",20210625
638174153953648460,"[""1a0d23b9-416e-4217-b2f8-1fcadeb5a0af:1580130125.56""]",20210625
638174153967151721,"[""56a5cee4-5a07-44b4-b504-16bbdc947a6a:1615272414.07""]",20210625
638174153970448439,"[""73b1af83-32b4-470f-8f01-283a5a336696:1556011036.94""]",20210625
638174153979723419,"[""52fba5a5-68fc-4ffe-8dac-a9028f193ff8:1605131741.0""]",20210625
638174153994555441,"[""0fca9346-2e4e-4147-af57-2623b40cfcff:1601633866.64""]",20210625
638174153995023552,"[""ecd237f5-9b12-4897-887a-e8e845b34b76:1619451477.1""]",20210625
638174154015238958,"[""1b92c883-9cd1-4d8a-a1a2-31ec1ee05bbe:1559249763.66""]",20210625
638174154035371960,"[""6872444f-451e-4888-87c6-8d7c80f72d9a:1562773243.85""]",20210625
638174154076904670,"[""ba80777e-163e-48e9-9b42-6ab919f629e8:1606114569.13""]",20210625
638174154077678923,"[""fe920eae-af3f-45ee-b7f9-3a587894b369:1556445858.67""]",20210625
638174154081157332,"[""8f082d6d-fa07-4a1a-92f6-e6908f6fbfba:1609712595.39""]",20210625
638174154092826330,"[""5aeb4a6b-c4ad-4333-906e-8711409e6717:1610620759.83""]",20210625
638174154097878669,"[""db5fd87b-762a-4a2a-ac64-4080b7da7211:1556747754.08""]",20210625
638174154115930062,"[""9475a224-feaf-4808-ba89-99c8b561cd67:1600163479.11""]",20210625
638174154124825008,"[""c722c2aa-7e2a-4be3-bdb1-15ebbcb3f838:1600771782.9""]",20210625
638174154128069036,"[""6fc58dea-178c-467a-896a-9381d183d31f:1601452264.23""]",20210625
638174154130592235,"[""bcfe8968-a8f3-4743-8443-5e1e3649c4b2:1588805092.85""]",20210625
638174154133639468,"[""47607941-f23e-4f0e-a531-a45ee8839dc4:1573925660.44""]",20210625
638174154141156984,"[""ef31b4a7-d69a-42fd-803e-94075d804e28:1589558068.15""]",20210625
638174154142512812,"[""65001de3-0f9e-44c5-afbb-8fa21f503ccb:1579121650.31""]",20210625
638174154151537622,"[""9ef303a8-3c18-46d5-a5a8-3b253c97a6ea:1595187371.54""]",20210625
638174154152902763,"[""b9de0f29-6d01-4628-bd43-a1f5e6e02d20:1596741313.29""]",20210625
638174154156712335,"[""ba124b32-1de0-4a14-b9ac-6facca0a2688:1576572927.17""]",20210625
638174154189386560,"[""4eac2653-84ed-4b6d-9ee8-c1ee7327299b:1600356817.45""]",20210625
638174154205855900,"[""943fcbb2-740f-4994-a84a-b6477d3f09f0:1583165721.81""]",20210625
638174154227171903,"[""9a9a9134-3310-4702-b83d-954345127381:1576306053.91""]",20210625
638174154230552191,"[""ac8a86bf-64c4-4b9c-8df8-87cdca91e75c:1622904674.52""]",20210625
638174154245216691,"[""12268d62-bc05-488a-83f7-0a60118dbbfe:1556128714.54""]",20210625
638174154298873297,"[""08532d54-e0c7-479b-b04b-52bfb7ef86a9:1597527316.01""]",20210625
638174154299019487,"[""0d889b43-3efc-4b33-a48b-66ccfb7d7abd:1584572878.43""]",20210625
638174154306631962,"[""1511064d-8a62-4a27-9d45-9c5dcc3d62a4:1528518379.64""]",20210625
638174154309405770,"[""9fa0ced7-2d5c-441d-93d4-42b305d14fed:1607093436.4""]",20210625
638174154317395950,"[""81f51666-ee8c-476b-91cf-9927495dd0ac:1560610698.98""]",20210625
638174154320717687,"[""d32e2e57-6a11-459c-98e4-bca17f132e07:1577459244.8""]",20210625
638174154323659916,"[""0329a09f-5692-4bc4-a958-9a831fe5f442:1619750182.85""]",20210625
638174154327164252,"[""aa1df6e8-2c65-4cde-8825-bc2ba9c91534:1608317729.81""]",20210625
638174154339628295,"[""0c9d09b2-c941-498b-b2f5-994a6c5972f6:1610451791.04""]",20210625
638174154341507765,"[""9491f35e-893e-4dff-99af-bb0796246551:1597502047.52""]",20210625
638174154353987274,"[""bebf13aa-d614-4e5b-886e-1f1c872d2bea:1598113816.35""]",20210625
638174154374935474,"[""7e27c2b8-12ce-47a5-874a-ccbc613050ec:1581406512.45""]",20210625
638174154384606706,"[""0029a006-7656-486a-80e7-b5b4f3d3260d:1559748363.2""]",20210625
638174154400903451,"[""c0a4079d-1a96-435f-ba0b-a92e902cf651:1584390982.55""]",20210625
638174154402481939,"[""38c356eb-90f4-4de6-b06c-5933e4446ee1:1622007819.96""]",20210625
638174154422561142,"[""4a57beab-b057-4ad0-835d-e83cfc044999:1609792370.26""]",20210625
638174154429175976,"[""88abcb7b-ca1e-442c-8046-1cd46913a7ba:1589310194.95""]",20210625
638174154454907694,"[""e960d9c0-89bf-43b9-a260-4cc03c81f063:1582718586.17""]",20210625
638174154461127078,"[""245cece7-8296-41c4-8487-6c955223414c:1536579859.2""]",20210625
638174154462625008,"[""2c81b171-9065-4384-975f-1f7e5dec1140:1619725844.89""]",20210625
638174154476054306,"[""74fd5fb7-7cc4-4ac4-b6a1-c5fadf90bdc0:1617880371.29""]",20210625
638174154480398917,"[""48905cd9-92fd-4eab-b699-cef466967b79:1556167319.52""]",20210625
638174154482305779,"[""66943bf1-aa3e-4740-bac2-a98ab6517c3d:1597408725.09""]",20210625
638174154482914779,"[""0f077b2e-baec-41a2-90d7-6b6a52cea75b:1562398799.72""]",20210625
638174154503605126,"[""403d9f14-93db-479b-b5c2-ff5a491fbf42:1538241623.81""]",20210625
638174154519243574,"[""e891722b-d3af-416b-942a-a11670c6435c:1624388281.82""]",20210625
638174154527265380,"[""21ef3478-cf89-4ca6-9db8-3578d0120012:1538123093.0""]",20210625
638174154529987249,"[""dfa508c2-8dce-4832-815d-02c281273450:1622377519.96""]",20210625
638174154540201201,"[""ebe2327f-4806-4529-9501-337b6801ccc2:1609849928.9""]",20210625
638174154540576449,"[""a29c726a-0f42-4406-9076-d7652715a1e0:1592294620.48""]",20210625
638174154541889398,"[""da81a921-43e8-4337-b790-9b657b6078ae:1617472941.36""]",20210625
638174154545799250,"[""01ca5904-734e-484e-8e6f-c7ab7c7bb5c3:1588512174.88""]",20210625
638174154563616290,"[""b0667886-4dc3-43e3-aeff-1cf6efaf95d6:1624348604.06""]",20210625
638174154568817252,"[""029c011f-5cdc-4f72-8e4f-5355a46d5a42:1622565282.24""]",20210625
638174154580713706,"[""5a1133d7-952e-4237-b57a-453cbbd75cf6:1606245921.31""]",20210625
638174154582856030,"[""8529a696-2090-46c5-9e3f-e3953b52e420:1568201973.69""]",20210625
638174154584715513,"[""63962bd5-1ab0-4c79-9158-1a513104f4e6:1549085777.41""]",20210625
638174154597432105,"[""71dba843-e0fd-409e-b112-ac2fa7e393a7:1549572220.37""]",20210625
638174154603160373,"[""74922a3b-34c3-4dc3-80ed-ca2f939bb076:1609800995.87""]",20210625
638174154604556419,"[""8b175bc0-c13b-4ebc-8f80-4499035565ce:1561571847.63""]",20210625
638174154621211722,"[""f61c17ef-2756-42f7-a2b1-97412a5086b3:1576013912.43""]",20210625
638174154626039608,"[""c37d0d10-75f2-4ede-939e-cbafaecd2680:1622186284.42""]",20210625
638174154627199233,"[""78da79b6-1d1c-427a-b13f-049c2f71ecb0:1584642957.64""]",20210625
638174154627355693,"[""18c41895-ea7a-4458-84c6-604e84bb1fad:1546630898.46""]",20210625
638174154631914146,"[""a4301c7c-9b3f-4dfe-8559-948e0122ede8:1593028305.93""]",20210625
638174154641776423,"[""4c241bcc-e3c1-4e50-802f-b9b4dd8f601a:1624307179.74""]",20210625
638174154645762747,"[""8bf06b52-55b0-408d-9f11-9f8625f8351a:1598564574.83""]",20210625
638174154647812443,"[""3c6d700d-9c65-4dfb-9894-293dee2db86a:1598316747.19""]",20210625
638174154651484978,"[""fa208148-605d-4daa-87d2-b9c15255d800:1620818090.88""]",20210625
638174154655043785,"[""bc039ea6-a5b0-4ac4-b8ba-b5aa33ead5e9:1611427460.15""]",20210625
638174154656840278,"[""b505feb4-a649-4587-a75d-78bf5ce4a464:1593745823.5""]",20210625
638174154659540620,"[""dc9aca06-8ee2-44a6-ae5c-5bc1ce138ecd:1581194119.25""]",20210625
638174154683652029,"[""d3b1164f-d2a8-4763-b540-ec083123aeb5:1581683816.21""]",20210625
638174154686363228,"[""ef068d9c-9b74-49b1-a005-715e3bad507f:1532263122.16""]",20210625
638174154696198469,"[""15f49836-13fb-4323-ba31-e6fb1c38c74a:1590321014.68""]",20210625
638174154699964776,"[""7e522984-1c59-4417-b34d-1aa7935ceb39:1624261727.7""]",20210625
638174154702874159,"[""31948db0-61dd-44b2-ab3d-46ed83e79065:1571631402.56""]",20210625
638174154716834325,"[""bfabed88-7bc6-4d25-8827-b1fd9726e0a9:1563651234.31""]",20210625
638174154725260169,"[""a69b22a9-27a4-45ad-a9e3-d6d15813ccff:1589023917.32""]",20210625
638174154735415469,"[""dad7ba8c-be3f-4ecc-85ac-232581801d42:1553363027.21""]",20210625
638174154735617094,"[""26152abf-a428-4fac-914a-6dbcf146a0ac:1615911029.73""]",20210625
638174154749698330,"[""55df68fe-59ee-416f-9a3d-e1397d59fe35:1562307856.42""]",20210625
638174154754014583,"[""91060876-6be8-4b75-9117-3a805df1f554:1590752966.98""]",20210625
638174154770785814,"[""c0d884b0-98fc-47f3-87ed-0790ec6775da:1530908393.46""]",20210625
638174154787145972,"[""6605a00a-2d63-4bb7-8fa4-6860b11d960e:1570162536.7""]",20210625
638174154789718401,"[""ffb79a43-c4d3-4f9b-a58c-95c03dcd8974:1618155365.07""]",20210625
638174154800663947,"[""a32252af-8678-4323-9f2d-76d2177916f2:1605630863.41""]",20210625
638174154804250885,"[""87563b74-413d-418f-a854-c82268024341:1611313592.82""]",20210625
638174154804374637,"[""cd1f68e9-338d-49e7-a2f7-9c06b209e752:1543354221.71""]",20210625
638174154809124037,"[""5cf26dfe-9861-4e35-9de3-dfcb2dbd0e0c:1562860257.57""]",20210625
638174154811299358,"[""4fafe494-2538-4f97-8564-ff6bd24b974d:1590227291.72""]",20210625
638174154814014639,"[""8aea91d4-85bc-4daf-9559-0edb58563638:1556259685.87""]",20210625
638174154823586644,"[""c6ad954b-c417-40ad-93d3-350ad2bba4ec:1584297240.66""]",20210625
638174154831897215,"[""02959c64-eed6-4df6-a2e3-80e1b9ad4dc2:1617559588.92""]",20210625
638174154871875343,"[""9a4eddbc-5505-4035-8eba-0b1f4f026779:1542306595.47""]",20210625
638174154873031114,"[""6ec7c942-5cc1-4640-a46f-ed1e4015c11e:1578834785.35""]",20210625
638174154884751385,"[""94f233b2-9b1a-4169-91d5-83b6a5406031:1560849384.71""]",20210625
638174154887174220,"[""d09dcc5e-2904-4eb7-8080-5f65cddd398b:1559840898.6""]",20210625
638174154887601263,"[""b71c5bc2-da0a-4de0-9373-8827b0b6762b:1534244110.92""]",20210625
638174154890515935,"[""b38e5bc4-87d1-48a6-919b-f6ae84988a60:1549973075.5""]",20210625
638174154898712686,"[""41addb9c-17d9-470c-9a8b-7f96068c79d0:1606041807.77""]",20210625
638174154899530474,"[""70ce3b1d-a0bd-4628-affc-a5c26d3aaed8:1575577115.79""]",20210625
638174154905571398,"[""948484cc-d6af-4c3e-a7ed-83feb003354b:1604603863.64""]",20210625
638174154908461092,"[""fccdff52-08d1-4f0c-b121-7f2da4fcb5ed:1602405019.4""]",20210625
638174154921655479,"[""8bb93f8c-23a0-4c42-9aff-b6654fec8cab:1548522188.26""]",20210625
638174154928360590,"[""573d37a4-ca79-4f42-bb17-ccc1a19b1998:1614519807.78""]",20210625
638174154931726500,"[""08a7a202-2b47-4541-8735-8d76b2751b1d:1564988058.24""]",20210625
638174154938159065,"[""dd970e31-2956-40a1-a814-e3704c7bcbec:1591189064.04""]",20210625
638174154949343882,"[""413ad5a4-e4cf-4294-a56a-2d02b3886257:1616524719.12""]",20210625
638174154951192792,"[""fd54b09e-c051-4fc4-9c63-5cb0ab5f5061:1574431724.44""]",20210625
638174154951905898,"[""e749c934-2133-4f5c-824d-545d7cf10375:1597757590.18""]",20210625
638174154953282593,"[""20dd4385-751d-4235-9874-055a2479b745:1563911447.55""]",20210625
638174154968853929,"[""b6d37dca-9cc2-4f08-82d6-528aeb1166e5:1551301135.26""]",20210625
638174154969813073,"[""f228f995-f340-47ea-bea5-59744f5b870c:1553553079.34""]",20210625
638174154974342854,"[""b7e4a7f9-1750-4873-93a8-6daab8db8a24:1591629937.87""]",20210625
638174154981351720,"[""fc52d0e0-e4d6-4000-b934-38d11f59ea10:1587582188.98""]",20210625
638174154986375450,"[""9fcfa03a-9bc1-484c-8fd0-05a7073d63ad:1609171661.64""]",20210625
638174155010154336,"[""fd8541c6-076b-4bad-9de4-428f19754211:1556187636.83""]",20210625
638174155012099831,"[""697f62b7-9d8d-48b2-9285-9163210ceec3:1616908959.02""]",20210625
638174155022802355,"[""07945813-0811-497b-9b05-4911f5a3a56b:1595838439.6""]",20210625
638174155030642600,"[""dd0cab3e-b52f-462e-a654-0b04fce2a534:1575202400.74""]",20210625
638174155054472872,"[""f0653610-8b2c-4143-a1e6-ebbc938a164f:1588679029.9""]",20210625
638174155064043111,"[""cd7da235-76e1-43c9-b9e6-360559d5917a:1624615955.08""]",20210625
638174155073316956,"[""67b94cd5-7564-4663-baab-e5278d542b3d:1584268025.03""]",20210625
638174155101965987,"[""2286520e-b8e9-4236-973e-b0ef00ccaef4:1600341621.31""]",20210625
638174155108396256,"[""e7bc4c07-3842-4a3c-88d7-898dd546e444:1543005470.24""]",20210625
638174155123900585,"[""f5534378-a47f-40e8-a1a7-6a35af07d8f2:1576314914.39""]",20210625
638174155126969765,"[""726ebd59-5fb7-4b2f-88d7-d855006fb9ae:1564740037.02""]",20210625
638174155128338647,"[""bcc18e0d-f71f-4c54-84f8-d9a003597339:1536401217.93""]",20210625
638174155129834952,"[""2a8463a5-6af3-4f72-a19a-369a5084edc5:1579552525.1""]",20210625
638174155131079610,"[""9c615957-710a-43c9-81d1-557dac78d4e2:1586267189.34""]",20210625
638174155138139735,"[""19e7d343-59da-46c6-8f1d-8122a90c6e6d:1618589355.99""]",20210625
638174155138578893,"[""8c157bcd-1a04-460a-b4c8-d425cac232c7:1563875076.45""]",20210625
638174155151215349,"[""f87f1773-6ab3-419d-9cc3-6f2d7722a53d:1535963561.69""]",20210625
638174155153211918,"[""b67c08e7-29ec-4ced-8dbb-b13682f77bc2:1592513810.73""]",20210625
638174155154135583,"[""b6f3641b-5402-4b41-bd8c-74f9e96f49bb:1573935888.5""]",20210625
638174155156391378,"[""52a50882-ee0b-49c5-a9de-01107e8ac64f:1616524309.5""]",20210625
638174155166997122,"[""f7f398bf-5ef2-428c-9bc6-d54c64cc48e1:1542771551.92""]",20210625
638174155182883590,"[""132525ed-e990-4e47-9158-b7ec4b860ea9:1568182776.48""]",20210625
638174155186877257,"[""a935016b-d685-417a-af18-1aadc059b833:1570904115.31""]",20210625
638174155195711227,"[""d3c35414-4890-4b73-a990-6a88541c8672:1541865384.55""]",20210625
638174155201246511,"[""b9dcc323-9072-455d-8d3e-8bf87d6c1fc0:1621427366.47""]",20210625
638174155205732919,"[""5b4c6412-ff66-4fab-a8dc-8990a1580b54:1562601515.91""]",20210625
638174155207121943,"[""7c54ab2f-0061-45ee-873d-7da2e6fa1904:1543685296.8""]",20210625
638174155213305767,"[""1cd16bbc-153a-4434-95b1-82ae256c5d84:1618136472.76""]",20210625
638174155218283758,"[""326ae721-d429-43de-9ea4-84bb8c521567:1584899508.26""]",20210625
638174155225983726,"[""90e21ba2-5437-4a91-80e8-f97b7bd883a9:1574297255.8""]",20210625
638174155234563406,"[""e2910ae7-6a8e-40d1-aab0-8443c6608f49:1589553706.78""]",20210625
638174155240556868,"[""09488aaa-794f-4f11-aea2-bab101a32615:1599505726.35""]",20210625
638174155242270196,"[""4bf5ed50-04e2-4a0f-bd4a-21cf7a9e9d98:1575435578.53""]",20210625
638174155243749811,"[""df34d5f6-aa9a-4ffe-9e9c-5ca542f18b23:1621070234.96""]",20210625
638174155255772265,"[""2690011d-01cd-44b0-a11f-230fe739bab1:1602922501.51""]",20210625
638174155269404967,"[""89b82863-f495-4df3-94f8-3180e2174c40:1621866691.28""]",20210625
638174155289708832,"[""cede9dfa-38a6-4584-ac21-f6210f4d069b:1591361677.6""]",20210625
638174155336944199,"[""2f88ffe1-7d5b-45fd-be4e-a617f85a4dd5:1618817243.67""]",20210625
638174155353690976,"[""7e4292a7-f34d-47f3-bb41-6c3688376871:1560093518.93""]",20210625
638174155358247313,"[""4e580a35-52e2-41f8-ac9c-a8f644b4ad63:1598341360.05""]",20210625
638174155374585644,"[""f573d768-a729-4e6f-9227-7ed2d00d4175:1616012072.52""]",20210625
638174155377355709,"[""3560752d-e26d-4fec-8ff0-2c227b838cff:1617598659.6""]",20210625
638174155389923902,"[""56e35ee9-f1d7-4f2e-89ff-719b8712d102:1568190941.14""]",20210625
638174155394485403,"[""73d28ced-469d-4d6e-88d8-3c7271efb0f8:1618266236.01""]",20210625
638174155401141260,"[""86536f68-969a-4b4c-b4e5-8b45d10955f4:1619018635.99""]",20210625
638174155408502317,"[""76d2c77e-cab5-4dd3-9cb3-7510dfe52815:1551348122.9""]",20210625
638174155409299627,"[""1dd7fd90-d884-4261-87b3-2245447ae1ff:1603936966.27""]",20210625
638174155411392547,"[""04a6ce53-3b22-4ea0-b28e-51da6a46a1a8:1604827615.66""]",20210625
